ID,Name,State,Value,
MN-069,Kittson County,Minnesota,14.98,
MN-071,Koochiching County,Minnesota,22.88,
MN-073,Lac qui Parle County,Minnesota,27.73,
MN-075,Lake County,Minnesota,35.1,
MN-077,Lake of the Woods County,Minnesota,19.69,
MN-079,Le Sueur County,Minnesota,29.4,
MN-081,Lincoln County,Minnesota,28.2,
MN-083,Lyon County,Minnesota,28.78,
MN-085,McLeod County,Minnesota,23.95,
MN-087,Mahnomen County,Minnesota,20.2,
MN-089,Marshall County,Minnesota,18.45,
MN-091,Martin County,Minnesota,29.59,
MN-093,Meeker County,Minnesota,27.62,
MN-095,Mille Lacs County,Minnesota,33.89,
MN-097,Morrison County,Minnesota,32.96,
MN-099,Mower County,Minnesota,35.78,
MN-101,Murray County,Minnesota,31.57,
MN-103,Nicollet County,Minnesota,25.73,
MN-105,Nobles County,Minnesota,29.52,
MN-107,Norman County,Minnesota,18.12,
MN-109,Olmsted County,Minnesota,36.79,
MN-111,Otter Tail County,Minnesota,26.87,
MN-113,Pennington County,Minnesota,18.74,
MN-115,Pine County,Minnesota,35.24,
MN-117,Pipestone County,Minnesota,28.73,
MN-119,Polk County,Minnesota,18.24,
MN-121,Pope County,Minnesota,28.58,
MN-123,Ramsey County,Minnesota,32.22,
MN-125,Red Lake County,Minnesota,18.94,
MN-127,Redwood County,Minnesota,32.66,
MN-129,Renville County,Minnesota,33.99,
MN-131,Rice County,Minnesota,33.93,
MN-133,Rock County,Minnesota,27.44,
MN-135,Roseau County,Minnesota,18.52,
MN-137,St. Louis County,Minnesota,32.49,
MN-139,Scott County,Minnesota,31.8,
MN-141,Sherburne County,Minnesota,31.07,
MN-143,Sibley County,Minnesota,25.17,
MN-145,Stearns County,Minnesota,29.48,
MN-147,Steele County,Minnesota,33.8,
MN-149,Stevens County,Minnesota,26.9,
MN-151,Swift County,Minnesota,27.77,
MN-153,Todd County,Minnesota,32.8,
MN-155,Traverse County,Minnesota,21.55,
MN-157,Wabasha County,Minnesota,38.74,
MN-159,Wadena County,Minnesota,27.65,
MN-161,Waseca County,Minnesota,32.5,
MN-163,Washington County,Minnesota,32.08,
MN-165,Watonwan County,Minnesota,29.52,
MN-167,Wilkin County,Minnesota,21.95,
MN-169,Winona County,Minnesota,42.06,
MN-171,Wright County,Minnesota,28.45,
MN-173,Yellow Medicine County,Minnesota,28.88,
MS-001,Adams County,Mississippi,61.4,
MS-003,Alcorn County,Mississippi,51.09,
MS-005,Amite County,Mississippi,73.67,
MS-007,Attala County,Mississippi,52.36,
MS-009,Benton County,Mississippi,53.9,
MS-011,Bolivar County,Mississippi,51.48,
MS-013,Calhoun County,Mississippi,49.84,
MS-015,Carroll County,Mississippi,50.51,
MS-017,Chickasaw County,Mississippi,47.96,
MS-019,Choctaw County,Mississippi,52.22,
MS-021,Claiborne County,Mississippi,57.1,
MS-023,Clarke County,Mississippi,59.37,
MS-025,Clay County,Mississippi,50.88,
MS-027,Coahoma County,Mississippi,52.96,
MS-029,Copiah County,Mississippi,56.3,
MS-031,Covington County,Mississippi,65.51,
MS-033,DeSoto County,Mississippi,54.69,
MS-035,Forrest County,Mississippi,71.92,
MS-037,Franklin County,Mississippi,70.62,
MS-039,George County,Mississippi,80.94,
MS-041,Greene County,Mississippi,79.53,
MS-043,Grenada County,Mississippi,48.82,
MS-045,Hancock County,Mississippi,78.01,
MS-047,Harrison County,Mississippi,84.8,
MS-049,Hinds County,Mississippi,55.18,
MS-051,Holmes County,Mississippi,52.86,
MS-053,Humphreys County,Mississippi,54.12,
MS-055,Issaquena County,Mississippi,52.81,
MS-057,Itawamba County,Mississippi,50.69,
MS-059,Jackson County,Mississippi,85.2,
MS-061,Jasper County,Mississippi,65.21,
MS-063,Jefferson County,Mississippi,62.09,
MS-065,Jefferson Davis County,Mississippi,63.09,
MS-067,Jones County,Mississippi,70.29,
MS-069,Kemper County,Mississippi,52.02,
MS-071,Lafayette County,Mississippi,48.59,
MS-073,Lamar County,Mississippi,70.7,
MS-075,Lauderdale County,Mississippi,56.54,
MS-077,Lawrence County,Mississippi,57.81,
MS-079,Leake County,Mississippi,56.43,
MS-081,Lee County,Mississippi,47.61,
MS-083,Leflore County,Mississippi,49.25,
MS-085,Lincoln County,Mississippi,62.06,
MS-087,Lowndes County,Mississippi,47.26,
MS-089,Madison County,Mississippi,57.26,
MS-091,Marion County,Mississippi,70.59,
MS-093,Marshall County,Mississippi,53.73,
MS-095,Monroe County,Mississippi,47.23,
MS-097,Montgomery County,Mississippi,52.17,
MS-099,Neshoba County,Mississippi,53.51,
MS-101,Newton County,Mississippi,60.27,
MS-103,Noxubee County,Mississippi,46.35,
MS-105,Oktibbeha County,Mississippi,51.06,
MS-107,Panola County,Mississippi,49.8,
MS-109,Pearl River County,Mississippi,84.63,
MS-111,Perry County,Mississippi,76.11,
MS-113,Pike County,Mississippi,64.98,
MS-115,Pontotoc County,Mississippi,46.68,
MS-117,Prentiss County,Mississippi,48.39,
MS-119,Quitman County,Mississippi,52.16,
MS-121,Rankin County,Mississippi,60.12,
MS-123,Scott County,Mississippi,61.67,
MS-125,Sharkey County,Mississippi,53.65,
MS-127,Simpson County,Mississippi,59.15,
MS-129,Smith County,Mississippi,63.9,
MS-131,Stone County,Mississippi,83,
MS-133,Sunflower County,Mississippi,50.62,
MS-135,Tallahatchie County,Mississippi,49.56,
MS-137,Tate County,Mississippi,53.92,
MS-139,Tippah County,Mississippi,51.39,
MS-141,Tishomingo County,Mississippi,51.98,
MS-143,Tunica County,Mississippi,58.29,
MS-145,Union County,Mississippi,47.71,
MS-147,Walthall County,Mississippi,70.84,
MS-149,Warren County,Mississippi,56.01,
MS-151,Washington County,Mississippi,53.91,
MS-153,Wayne County,Mississippi,73.92,
MS-155,Webster County,Mississippi,53.24,
MS-157,Wilkinson County,Mississippi,73.19,
MS-159,Winston County,Mississippi,49.25,
MS-161,Yalobusha County,Mississippi,47.33,
MS-163,Yazoo County,Mississippi,55.63,
MO-001,Adair County,Missouri,33.91,
MO-003,Andrew County,Missouri,31.6,
MO-005,Atchison County,Missouri,31.33,
MO-007,Audrain County,Missouri,36.06,
MO-009,Barry County,Missouri,51.8,
MO-011,Barton County,Missouri,49.36,
MO-013,Bates County,Missouri,47.08,
MO-015,Benton County,Missouri,44.25,
MO-017,Bollinger County,Missouri,43.92,
MO-019,Boone County,Missouri,37.32,
MO-021,Buchanan County,Missouri,31.76,
MO-023,Butler County,Missouri,45.72,
MO-025,Caldwell County,Missouri,32.55,
MO-027,Callaway County,Missouri,39.22,
MO-029,Camden County,Missouri,45.06,
MO-031,Cape Girardeau County,Missouri,41.4,
MO-033,Carroll County,Missouri,36.72,
MO-035,Carter County,Missouri,46.98,
MO-037,Cass County,Missouri,47.16,
MO-039,Cedar County,Missouri,48.08,
MO-041,Chariton County,Missouri,36.92,
MO-043,Christian County,Missouri,47.93,
MO-045,Clark County,Missouri,30.5,
MO-047,Clay County,Missouri,38.94,
MO-049,Clinton County,Missouri,34.79,
MO-051,Cole County,Missouri,44.98,
MO-053,Cooper County,Missouri,39.88,
MO-055,Crawford County,Missouri,40.52,
MO-057,Dade County,Missouri,49.51,
MO-059,Dallas County,Missouri,47.95,
MO-061,Daviess County,Missouri,34.58,
MO-063,DeKalb County,Missouri,32.44,
MO-065,Dent County,Missouri,43.27,
MO-067,Douglas County,Missouri,45.41,
MO-069,Dunklin County,Missouri,44.39,
MO-071,Franklin County,Missouri,38.45,
MO-073,Gasconade County,Missouri,37.21,
MO-075,Gentry County,Missouri,38.05,
MO-077,Greene County,Missouri,48.7,
MO-079,Grundy County,Missouri,37.42,
MO-081,Harrison County,Missouri,37.42,
MO-083,Henry County,Missouri,39.7,
MO-085,Hickory County,Missouri,45.47,
MO-087,Holt County,Missouri,28.92,
MO-089,Howard County,Missouri,35.38,
MO-091,Howell County,Missouri,48.84,
MO-093,Iron County,Missouri,44.25,
MO-095,Jackson County,Missouri,43.1,
MO-097,Jasper County,Missouri,48.12,
MO-099,Jefferson County,Missouri,37.08,
MO-101,Johnson County,Missouri,42.54,
MO-103,Knox County,Missouri,34.54,
MO-105,Laclede County,Missouri,46.88,
MO-107,Lafayette County,Missouri,42.03,
MO-109,Lawrence County,Missouri,50.75,
MO-111,Lewis County,Missouri,33.46,
MO-113,Lincoln County,Missouri,35.84,
MO-115,Linn County,Missouri,34.8,
MO-117,Livingston County,Missouri,36.49,
MO-119,McDonald County,Missouri,54.11,
MO-121,Macon County,Missouri,34.25,
MO-123,Madison County,Missouri,44.46,
MO-125,Maries County,Missouri,42.22,
MO-127,Marion County,Missouri,36.71,
MO-129,Mercer County,Missouri,32.87,
MO-131,Miller County,Missouri,44.59,
MO-133,Mississippi County,Missouri,42.54,
MO-135,Moniteau County,Missouri,43.96,
MO-137,Monroe County,Missouri,36.92,
MO-139,Montgomery County,Missouri,34.55,
MO-141,Morgan County,Missouri,45.06,
MO-143,New Madrid County,Missouri,41.22,
MO-145,Newton County,Missouri,52.21,
MO-147,Nodaway County,Missouri,35.02,
MO-149,Oregon County,Missouri,45.37,
MO-151,Osage County,Missouri,41.5,
MO-153,Ozark County,Missouri,47.85,
MO-155,Pemiscot County,Missouri,41.2,
MO-157,Perry County,Missouri,42.36,
MO-159,Pettis County,Missouri,42.61,
MO-161,Phelps County,Missouri,42.02,
MO-163,Pike County,Missouri,37.45,
MO-165,Platte County,Missouri,41.64,
MO-167,Polk County,Missouri,47.8,
MO-169,Pulaski County,Missouri,44.98,
MO-171,Putnam County,Missouri,32.16,
MO-173,Ralls County,Missouri,36.64,
MO-175,Randolph County,Missouri,34.59,
MO-177,Ray County,Missouri,35.7,
MO-179,Reynolds County,Missouri,47.29,
MO-181,Ripley County,Missouri,43.98,
MO-183,St. Charles County,Missouri,36.67,
MO-185,St. Clair County,Missouri,44.31,
MO-186,Ste. Genevieve County,Missouri,41.56,
MO-187,St. Francois County,Missouri,42.8,
MO-189,St. Louis County,Missouri,35.31,
MO-195,Saline County,Missouri,39.45,
MO-197,Schuyler County,Missouri,31.16,
MO-199,Scotland County,Missouri,31.91,
MO-201,Scott County,Missouri,39.55,
MO-203,Shannon County,Missouri,47.63,
MO-205,Shelby County,Missouri,38.38,
MO-207,Stoddard County,Missouri,42.47,
MO-209,Stone County,Missouri,48.05,
MO-211,Sullivan County,Missouri,32.88,
MO-213,Taney County,Missouri,46.74,
MO-215,Texas County,Missouri,45.17,
MO-217,Vernon County,Missouri,46.88,
MO-219,Warren County,Missouri,36.16,
MO-221,Washington County,Missouri,39.92,
MO-223,Wayne County,Missouri,48.23,
MO-225,Webster County,Missouri,48.17,
MO-227,Worth County,Missouri,37.22,
MO-229,Wright County,Missouri,45.59,
MO-510,St. Louis City,Missouri,32.08,
MT-001,Beaverhead County,Montana,21.7,
MT-003,Big Horn County,Montana,16.6,
MT-005,Blaine County,Montana,8.58,
MT-007,Broadwater County,Montana,15.01,
MT-009,Carbon County,Montana,20.79,
MT-011,Carter County,Montana,13.03,
MT-013,Cascade County,Montana,16.23,
MT-015,Chouteau County,Montana,11.61,
MT-017,Custer County,Montana,9.52,
MT-019,Daniels County,Montana,7.2,
MT-021,Dawson County,Montana,8.19,
MT-023,Deer Lodge County,Montana,23.97,
MT-025,Fallon County,Montana,10.53,
MT-027,Fergus County,Montana,12.69,
MT-029,Flathead County,Montana,38.34,
MT-031,Gallatin County,Montana,25.99,
MT-033,Garfield County,Montana,6.86,
MT-035,Glacier County,Montana,25.54,
MT-037,Golden Valley County,Montana,13.33,
MT-039,Granite County,Montana,27.38,
MT-041,Hill County,Montana,9.5,
MT-043,Jefferson County,Montana,16.71,
MT-045,Judith Basin County,Montana,16.28,
MT-047,Lake County,Montana,28.28,
MT-049,Lewis and Clark County,Montana,25.34,
MT-051,Liberty County,Montana,12.59,
MT-053,Lincoln County,Montana,33.28,
MT-055,McCone County,Montana,6,
MT-057,Madison County,Montana,24.74,
MT-059,Meagher County,Montana,19.21,
MT-061,Mineral County,Montana,45.52,
MT-063,Missoula County,Montana,35.43,
MT-065,Musselshell County,Montana,11.42,
MT-067,Park County,Montana,29.66,
MT-069,Petroleum County,Montana,9.17,
MT-071,Phillips County,Montana,7.32,
MT-073,Pondera County,Montana,16.27,
MT-075,Powder River County,Montana,13.23,
MT-077,Powell County,Montana,30.33,
MT-079,Prairie County,Montana,7.36,
MT-081,Ravalli County,Montana,32.6,
MT-083,Richland County,Montana,8.44,
MT-085,Roosevelt County,Montana,6.84,
MT-087,Rosebud County,Montana,10.43,
MT-089,Sanders County,Montana,35.8,
MT-091,Sheridan County,Montana,7.56,
MT-093,Silver Bow County,Montana,17.95,
MT-095,Stillwater County,Montana,21.69,
MT-097,Sweet Grass County,Montana,22.6,
MT-099,Teton County,Montana,18.06,
MT-101,Toole County,Montana,12.71,
MT-103,Treasure County,Montana,11.95,
MT-105,Valley County,Montana,6.29,
MT-107,Wheatland County,Montana,15.01,
MT-109,Wibaux County,Montana,9.99,
MT-111,Yellowstone County,Montana,15.26,
NE-001,Adams County,Nebraska,30.04,
NE-003,Antelope County,Nebraska,31.35,
NE-005,Arthur County,Nebraska,18.77,
NE-007,Banner County,Nebraska,17.65,
NE-009,Blaine County,Nebraska,30.37,
NE-011,Boone County,Nebraska,28.14,
NE-013,Box Butte County,Nebraska,21.49,
NE-015,Boyd County,Nebraska,27.81,
NE-017,Brown County,Nebraska,28.79,
NE-019,Buffalo County,Nebraska,27.26,
NE-021,Burt County,Nebraska,33.28,
NE-023,Butler County,Nebraska,34.09,
NE-025,Cass County,Nebraska,33.93,
NE-027,Cedar County,Nebraska,29.1,
NE-029,Chase County,Nebraska,16.06,
NE-031,Cherry County,Nebraska,22.5,
NE-033,Cheyenne County,Nebraska,15.5,
NE-035,Clay County,Nebraska,28.12,
NE-037,Colfax County,Nebraska,30.26,
NE-039,Cuming County,Nebraska,30.86,
NE-041,Custer County,Nebraska,28.64,
NE-043,Dakota County,Nebraska,29.48,
NE-045,Dawes County,Nebraska,18.08,
NE-047,Dawson County,Nebraska,23.97,
NE-049,Deuel County,Nebraska,18.06,
NE-051,Dixon County,Nebraska,27.21,
NE-053,Dodge County,Nebraska,32.37,
NE-055,Douglas County,Nebraska,32.71,
NE-057,Dundy County,Nebraska,18.1,
NE-059,Fillmore County,Nebraska,26.54,
NE-061,Franklin County,Nebraska,26.92,
NE-063,Frontier County,Nebraska,21,
NE-065,Furnas County,Nebraska,24.82,
NE-067,Gage County,Nebraska,30.14,
NE-069,Garden County,Nebraska,18.46,
NE-071,Garfield County,Nebraska,32.7,
NE-073,Gosper County,Nebraska,22.77,
NE-075,Grant County,Nebraska,20.81,
NE-077,Greeley County,Nebraska,28.71,
NE-079,Hall County,Nebraska,30.19,
NE-081,Hamilton County,Nebraska,31.06,
NE-083,Harlan County,Nebraska,25.64,
NE-085,Hayes County,Nebraska,22.52,
NE-087,Hitchcock County,Nebraska,22.4,
NE-089,Holt County,Nebraska,30.73,
NE-091,Hooker County,Nebraska,23.25,
NE-093,Howard County,Nebraska,28.86,
NE-095,Jefferson County,Nebraska,28.71,
NE-097,Johnson County,Nebraska,29.76,
NE-099,Kearney County,Nebraska,26.22,
NE-101,Keith County,Nebraska,18.13,
NE-103,Keya Paha County,Nebraska,25.2,
NE-105,Kimball County,Nebraska,16.03,
NE-107,Knox County,Nebraska,30.09,
NE-109,Lancaster County,Nebraska,35.56,
NE-111,Lincoln County,Nebraska,23.31,
NE-113,Logan County,Nebraska,23.56,
NE-115,Loup County,Nebraska,32.76,
NE-117,McPherson County,Nebraska,21.6,
NE-119,Madison County,Nebraska,28.97,
NE-121,Merrick County,Nebraska,31.13,
NE-123,Morrill County,Nebraska,17.52,
NE-125,Nance County,Nebraska,30.02,
NE-127,Nemaha County,Nebraska,29.92,
NE-129,Nuckolls County,Nebraska,25.82,
NE-131,Otoe County,Nebraska,33.08,
NE-133,Pawnee County,Nebraska,27.89,
NE-135,Perkins County,Nebraska,18.61,
NE-137,Phelps County,Nebraska,23.75,
NE-139,Pierce County,Nebraska,30.61,
NE-141,Platte County,Nebraska,30.73,
NE-143,Polk County,Nebraska,32.34,
NE-145,Red Willow County,Nebraska,20.01,
NE-147,Richardson County,Nebraska,29.08,
NE-149,Rock County,Nebraska,29.71,
NE-151,Saline County,Nebraska,28.64,
NE-153,Sarpy County,Nebraska,32.36,
NE-155,Saunders County,Nebraska,34.83,
NE-157,Scotts Bluff County,Nebraska,15.99,
NE-159,Seward County,Nebraska,31.64,
NE-161,Sheridan County,Nebraska,20.69,
NE-163,Sherman County,Nebraska,29.11,
NE-165,Sioux County,Nebraska,16.38,
NE-167,Stanton County,Nebraska,29.26,
NE-169,Thayer County,Nebraska,24.93,
NE-171,Thomas County,Nebraska,27.43,
NE-173,Thurston County,Nebraska,31.94,
NE-175,Valley County,Nebraska,30.56,
NE-177,Washington County,Nebraska,33.72,
NE-179,Wayne County,Nebraska,29.69,
NE-181,Webster County,Nebraska,26.77,
NE-183,Wheeler County,Nebraska,30.96,
NE-185,York County,Nebraska,30.11,
NV-001,Churchill County,Nevada,6.64,
NV-003,Clark County,Nevada,6.02,
NV-005,Douglas County,Nevada,30.23,
NV-007,Elko County,Nevada,16.28,
NV-009,Esmeralda County,Nevada,5.8,
NV-011,Eureka County,Nevada,12.69,
NV-013,Humboldt County,Nevada,13.07,
NV-015,Lander County,Nevada,11.9,
NV-017,Lincoln County,Nevada,9.72,
NV-019,Lyon County,Nevada,13.29,
NV-021,Mineral County,Nevada,8.55,
NV-023,Nye County,Nevada,7.16,
NV-027,Pershing County,Nevada,10.07,
NV-029,Storey County,Nevada,20.29,
NV-031,Washoe County,Nevada,16.91,
NV-033,White Pine County,Nevada,12.28,
NV-510,Carson City,Nevada,25.25,
NH-001,Belknap County,New Hampshire,50.57,
NH-003,Carroll County,New Hampshire,54.13,
NH-005,Cheshire County,New Hampshire,48.94,
NH-007,Coos County,New Hampshire,50.09,
NH-009,Grafton County,New Hampshire,50.5,
NH-011,Hillsborough County,New Hampshire,48.54,
NH-013,Merrimack County,New Hampshire,48.26,
NH-015,Rockingham County,New Hampshire,44.54,
NH-017,Strafford County,New Hampshire,41.72,
NH-019,Sullivan County,New Hampshire,45.73,
NJ-001,Atlantic County,New Jersey,48.94,
NJ-003,Bergen County,New Jersey,41.36,
NJ-005,Burlington County,New Jersey,45.92,
NJ-007,Camden County,New Jersey,43.77,
NJ-009,Cape May County,New Jersey,48.51,
NJ-011,Cumberland County,New Jersey,46.14,
NJ-013,Essex County,New Jersey,42.28,
NJ-015,Gloucester County,New Jersey,43.09,
NJ-017,Hudson County,New Jersey,43.34,
NJ-019,Hunterdon County,New Jersey,44.56,
NJ-021,Mercer County,New Jersey,43.63,
NJ-023,Middlesex County,New Jersey,46.16,
NJ-025,Monmouth County,New Jersey,46.6,
NJ-027,Morris County,New Jersey,43.27,
NJ-029,Ocean County,New Jersey,46.6,
NJ-031,Passaic County,New Jersey,39.68,
NJ-033,Salem County,New Jersey,41.49,
NJ-035,Somerset County,New Jersey,45.88,
NJ-037,Sussex County,New Jersey,42.31,
NJ-039,Union County,New Jersey,44.31,
NJ-041,Warren County,New Jersey,45,
NM-001,Bernalillo County,New Mexico,11.3,
NM-003,Catron County,New Mexico,11.74,
NM-005,Chaves County,New Mexico,13.68,
NM-006,Cibola County,New Mexico,10.45,
NM-007,Colfax County,New Mexico,23.36,
NM-009,Curry County,New Mexico,23.42,
NM-011,De Baca County,New Mexico,18.05,
NM-013,Dona Ana County,New Mexico,11.73,
NM-015,Eddy County,New Mexico,13.54,
NM-017,Grant County,New Mexico,13.01,
NM-019,Guadalupe County,New Mexico,20.35,
NM-021,Harding County,New Mexico,23.11,
NM-023,Hidalgo County,New Mexico,10.82,
NM-025,Lea County,New Mexico,14.51,
NM-027,Lincoln County,New Mexico,14.62,
NM-028,Los Alamos County,New Mexico,15.98,
NM-029,Luna County,New Mexico,10.37,
NM-031,McKinley County,New Mexico,9.96,
NM-033,Mora County,New Mexico,24.26,
NM-035,Otero County,New Mexico,13.27,
NM-037,Quay County,New Mexico,21.59,
NM-039,Rio Arriba County,New Mexico,17.07,
NM-041,Roosevelt County,New Mexico,23.44,
NM-043,Sandoval County,New Mexico,11.7,
NM-045,San Juan County,New Mexico,8.63,
NM-047,San Miguel County,New Mexico,23.09,
NM-049,Santa Fe County,New Mexico,14.76,
NM-051,Sierra County,New Mexico,12.02,
NM-053,Socorro County,New Mexico,9.79,
NM-055,Taos County,New Mexico,21.18,
NM-057,Torrance County,New Mexico,13.87,
NM-059,Union County,New Mexico,22.63,
NM-061,Valencia County,New Mexico,10.01,
NY-001,Albany County,New York,39.93,
NY-003,Allegany County,New York,44.26,
NY-005,Bronx County,New York,42.64,
NY-007,Broome County,New York,47.77,
NY-009,Cattaraugus County,New York,54.21,
NY-011,Cayuga County,New York,48.31,
NY-013,Chautauqua County,New York,51.58,
NY-015,Chemung County,New York,38.25,
NY-017,Chenango County,New York,48.49,
NY-019,Clinton County,New York,39.85,
NY-021,Columbia County,New York,40.72,
NY-023,Cortland County,New York,49.16,
NY-025,Delaware County,New York,46.94,
NY-027,Dutchess County,New York,38.64,
NY-029,Erie County,New York,51.91,
NY-031,Essex County,New York,49.36,
NY-033,Franklin County,New York,48.54,
NY-035,Fulton County,New York,50.59,
NY-037,Genesee County,New York,47.49,
NY-039,Greene County,New York,44.02,
NY-041,Hamilton County,New York,57.22,
NY-043,Herkimer County,New York,57.22,
NY-045,Jefferson County,New York,53.94,
NY-047,Kings County,New York,44.5,
NY-049,Lewis County,New York,56.61,
NY-051,Livingston County,New York,45.37,
NY-053,Madison County,New York,49.28,
NY-055,Monroe County,New York,45.05,
NY-057,Montgomery County,New York,43.84,
NY-059,Nassau County,New York,42.36,
NY-061,New York County,New York,43.67,
NY-063,Niagara County,New York,42.95,
NY-065,Oneida County,New York,53.7,
NY-067,Onondaga County,New York,51.1,
NY-069,Ontario County,New York,43.97,
NY-071,Orange County,New York,40.31,
NY-073,Orleans County,New York,42.56,
NY-075,Oswego County,New York,53.4,
NY-077,Otsego County,New York,49.5,
NY-079,Putnam County,New York,38.66,
NY-081,Queens County,New York,44.19,
NY-083,Rensselaer County,New York,41.9,
NY-085,Richmond County,New York,46.11,
NY-087,Rockland County,New York,39.76,
NY-089,St. Lawrence County,New York,48.71,
NY-091,Saratoga County,New York,43.74,
NY-093,Schenectady County,New York,40.51,
NY-095,Schoharie County,New York,41.99,
NY-097,Schuyler County,New York,39.38,
NY-099,Seneca County,New York,42.31,
NY-101,Steuben County,New York,40.08,
NY-103,Suffolk County,New York,42.52,
NY-105,Sullivan County,New York,45.82,
NY-107,Tioga County,New York,43.74,
NY-109,Tompkins County,New York,44.14,
NY-111,Ulster County,New York,45.81,
NY-113,Warren County,New York,47.67,
NY-115,Washington County,New York,40.17,
NY-117,Wayne County,New York,41.46,
NY-119,Westchester County,New York,39.75,
NY-121,Wyoming County,New York,52.07,
NY-123,Yates County,New York,42.37,
NC-001,Alamance County,North Carolina,37.2,
NC-003,Alexander County,North Carolina,47.45,
NC-005,Alleghany County,North Carolina,56.74,
NC-007,Anson County,North Carolina,42.08,
NC-009,Ashe County,North Carolina,57.73,
NC-011,Avery County,North Carolina,58.87,
NC-013,Beaufort County,North Carolina,52.19,
NC-015,Bertie County,North Carolina,48.88,
NC-017,Bladen County,North Carolina,47.71,
NC-019,Brunswick County,North Carolina,54.09,
NC-021,Buncombe County,North Carolina,50.7,
NC-023,Burke County,North Carolina,52.93,
NC-025,Cabarrus County,North Carolina,45.31,
NC-027,Caldwell County,North Carolina,56.3,
NC-029,Camden County,North Carolina,45.73,
NC-031,Carteret County,North Carolina,54.6,
NC-033,Caswell County,North Carolina,42.57,
NC-035,Catawba County,North Carolina,44.97,
NC-037,Chatham County,North Carolina,36.68,
NC-039,Cherokee County,North Carolina,58.49,
NC-041,Chowan County,North Carolina,49.37,
NC-043,Clay County,North Carolina,59.19,
NC-045,Cleveland County,North Carolina,40.65,
NC-047,Columbus County,North Carolina,48.69,
NC-049,Craven County,North Carolina,52.23,
NC-051,Cumberland County,North Carolina,42.66,
NC-053,Currituck County,North Carolina,45.46,
NC-055,Dare County,North Carolina,45.72,
NC-057,Davidson County,North Carolina,42.52,
NC-059,Davie County,North Carolina,44.95,
NC-061,Duplin County,North Carolina,49.21,
NC-063,Durham County,North Carolina,41.83,
NC-065,Edgecombe County,North Carolina,47.57,
NC-067,Forsyth County,North Carolina,43.59,
NC-069,Franklin County,North Carolina,43.94,
NC-071,Gaston County,North Carolina,43.96,
NC-073,Gates County,North Carolina,45.94,
NC-075,Graham County,North Carolina,61.44,
NC-077,Granville County,North Carolina,39.51,
NC-079,Greene County,North Carolina,47.25,
NC-081,Guilford County,North Carolina,40.92,
NC-083,Halifax County,North Carolina,43.77,
NC-085,Harnett County,North Carolina,37.15,
NC-087,Haywood County,North Carolina,57.09,
NC-089,Henderson County,North Carolina,60.42,
NC-091,Hertford County,North Carolina,48.52,
NC-093,Hoke County,North Carolina,42.42,
NC-095,Hyde County,North Carolina,51.62,
NC-097,Iredell County,North Carolina,46.13,
NC-099,Jackson County,North Carolina,60.5,
NC-101,Johnston County,North Carolina,43.23,
NC-103,Jones County,North Carolina,51.39,
NC-105,Lee County,North Carolina,33.7,
NC-107,Lenoir County,North Carolina,45.94,
NC-109,Lincoln County,North Carolina,42.81,
NC-111,McDowell County,North Carolina,60.41,
NC-113,Macon County,North Carolina,58.72,
NC-115,Madison County,North Carolina,50.48,
NC-117,Martin County,North Carolina,50.62,
NC-119,Mecklenburg County,North Carolina,44.92,
NC-121,Mitchell County,North Carolina,54.27,
NC-123,Montgomery County,North Carolina,39.04,
NC-125,Moore County,North Carolina,37.08,
NC-127,Nash County,North Carolina,45.84,
NC-129,New Hanover County,North Carolina,57.89,
NC-131,Northampton County,North Carolina,45.15,
NC-133,Onslow County,North Carolina,56.24,
NC-135,Orange County,North Carolina,40.69,
NC-137,Pamlico County,North Carolina,52.79,
NC-139,Pasquotank County,North Carolina,46.34,
NC-141,Pender County,North Carolina,58.42,
NC-143,Perquimans County,North Carolina,47.94,
NC-145,Person County,North Carolina,41.99,
NC-147,Pitt County,North Carolina,50.26,
NC-149,Polk County,North Carolina,58.29,
NC-151,Randolph County,North Carolina,40.52,
NC-153,Richmond County,North Carolina,38.75,
NC-155,Robeson County,North Carolina,44.52,
NC-157,Rockingham County,North Carolina,43.39,
NC-159,Rowan County,North Carolina,44.92,
NC-161,Rutherford County,North Carolina,48.59,
NC-163,Sampson County,North Carolina,45.24,
NC-165,Scotland County,North Carolina,39.97,
NC-167,Stanly County,North Carolina,39.43,
NC-169,Stokes County,North Carolina,45.35,
NC-171,Surry County,North Carolina,50.53,
NC-173,Swain County,North Carolina,63.41,
NC-175,Transylvania County,North Carolina,68.92,
NC-177,Tyrrell County,North Carolina,49.37,
NC-179,Union County,North Carolina,44.49,
NC-181,Vance County,North Carolina,42.14,
NC-183,Wake County,North Carolina,43.58,
NC-185,Warren County,North Carolina,42.31,
NC-187,Washington County,North Carolina,52.17,
NC-189,Watauga County,North Carolina,62.06,
NC-191,Wayne County,North Carolina,45.35,
NC-193,Wilkes County,North Carolina,52.73,
NC-195,Wilson County,North Carolina,47.55,
NC-197,Yadkin County,North Carolina,46.22,
NC-199,Yancey County,North Carolina,57.84,
ND-001,Adams County,North Dakota,8.9,
ND-003,Barnes County,North Dakota,15.8,
ND-005,Benson County,North Dakota,13.85,
ND-007,Billings County,North Dakota,9.39,
ND-009,Bottineau County,North Dakota,11.81,
ND-011,Bowman County,North Dakota,10.6,
ND-013,Burke County,North Dakota,10.85,
ND-015,Burleigh County,North Dakota,12.29,
ND-017,Cass County,North Dakota,15.66,
