ID,Name,State,Value,
AL-001,Autauga County,Alabama,47.63,
AL-003,Baldwin County,Alabama,55.61,
AL-005,Barbour County,Alabama,44.59,
AL-007,Bibb County,Alabama,52.44,
AL-009,Blount County,Alabama,64.6,
AL-011,Bullock County,Alabama,45.23,
AL-013,Butler County,Alabama,47.28,
AL-015,Calhoun County,Alabama,57.1,
AL-017,Chambers County,Alabama,53.13,
AL-019,Cherokee County,Alabama,61.73,
AL-021,Chilton County,Alabama,47.52,
AL-023,Choctaw County,Alabama,58.43,
AL-025,Clarke County,Alabama,51.57,
AL-027,Clay County,Alabama,57.74,
AL-029,Cleburne County,Alabama,53.46,
AL-031,Coffee County,Alabama,42.85,
AL-033,Colbert County,Alabama,70.41,
AL-035,Conecuh County,Alabama,51.87,
AL-037,Coosa County,Alabama,51.98,
AL-039,Covington County,Alabama,47.43,
AL-041,Crenshaw County,Alabama,46.16,
AL-043,Cullman County,Alabama,67.49,
AL-045,Dale County,Alabama,42.92,
AL-047,Dallas County,Alabama,45.96,
AL-049,DeKalb County,Alabama,64.47,
AL-051,Elmore County,Alabama,48.01,
AL-053,Escambia County,Alabama,52.23,
AL-055,Etowah County,Alabama,65.12,
AL-057,Fayette County,Alabama,78.61,
AL-059,Franklin County,Alabama,74.89,
AL-061,Geneva County,Alabama,44.49,
AL-063,Greene County,Alabama,61.49,
AL-065,Hale County,Alabama,56.56,
AL-067,Henry County,Alabama,43.91,
AL-069,Houston County,Alabama,43.12,
AL-071,Jackson County,Alabama,65.11,
AL-073,Jefferson County,Alabama,53.12,
AL-075,Lamar County,Alabama,77.66,
AL-077,Lauderdale County,Alabama,69.67,
AL-079,Lawrence County,Alabama,69.46,
AL-081,Lee County,Alabama,50.57,
AL-083,Limestone County,Alabama,68,
AL-085,Lowndes County,Alabama,46.4,
AL-087,Macon County,Alabama,47.12,
AL-089,Madison County,Alabama,67.94,
AL-091,Marengo County,Alabama,46.36,
AL-093,Marion County,Alabama,78.21,
AL-095,Marshall County,Alabama,64.89,
AL-097,Mobile County,Alabama,61.3,
AL-099,Monroe County,Alabama,47.68,
AL-101,Montgomery County,Alabama,46.41,
AL-103,Morgan County,Alabama,66.06,
AL-105,Perry County,Alabama,48.96,
AL-107,Pickens County,Alabama,73.06,
AL-109,Pike County,Alabama,46.53,
AL-111,Randolph County,Alabama,55.04,
AL-113,Russell County,Alabama,46.48,
AL-115,St. Clair County,Alabama,58.15,
AL-117,Shelby County,Alabama,52.52,
AL-119,Sumter County,Alabama,56.15,
AL-121,Talladega County,Alabama,56.15,
AL-123,Tallapoosa County,Alabama,51.77,
AL-125,Tuscaloosa County,Alabama,61.9,
AL-127,Walker County,Alabama,63.95,
AL-129,Washington County,Alabama,65.8,
AL-131,Wilcox County,Alabama,42.58,
AL-133,Winston County,Alabama,74.49,
AZ-001,Apache County,Arizona,12.73,
AZ-003,Cochise County,Arizona,17.41,
AZ-005,Coconino County,Arizona,14.63,
AZ-007,Gila County,Arizona,23.92,
AZ-009,Graham County,Arizona,18.73,
AZ-011,Greenlee County,Arizona,19.15,
AZ-012,La Paz County,Arizona,7.27,
AZ-013,Maricopa County,Arizona,12.45,
AZ-015,Mohave County,Arizona,14.8,
AZ-017,Navajo County,Arizona,11.22,
AZ-019,Pima County,Arizona,16.17,
AZ-021,Pinal County,Arizona,15.4,
AZ-023,Santa Cruz County,Arizona,23.33,
AZ-025,Yavapai County,Arizona,19.92,
AZ-027,Yuma County,Arizona,6.04,
AR-001,Arkansas County,Arkansas,53.49,
AR-003,Ashley County,Arkansas,69.38,
AR-005,Baxter County,Arkansas,62.52,
AR-007,Benton County,Arkansas,69.81,
AR-009,Boone County,Arkansas,60.67,
AR-011,Bradley County,Arkansas,68.48,
AR-013,Calhoun County,Arkansas,66.47,
AR-015,Carroll County,Arkansas,61.16,
AR-017,Chicot County,Arkansas,70.68,
AR-019,Clark County,Arkansas,66.36,
AR-021,Clay County,Arkansas,67.27,
AR-023,Cleburne County,Arkansas,62.89,
AR-025,Cleveland County,Arkansas,67.98,
AR-027,Columbia County,Arkansas,58.55,
AR-029,Conway County,Arkansas,67.23,
AR-031,Craighead County,Arkansas,69.67,
AR-033,Crawford County,Arkansas,71.82,
AR-035,Crittenden County,Arkansas,72.51,
AR-037,Cross County,Arkansas,72.77,
AR-039,Dallas County,Arkansas,59.87,
AR-041,Desha County,Arkansas,70.17,
AR-043,Drew County,Arkansas,69.71,
AR-045,Faulkner County,Arkansas,68.41,
AR-047,Franklin County,Arkansas,70.21,
AR-049,Fulton County,Arkansas,60.81,
AR-051,Garland County,Arkansas,62.19,
AR-053,Grant County,Arkansas,66.8,
AR-055,Greene County,Arkansas,68.64,
AR-057,Hempstead County,Arkansas,64.07,
AR-059,Hot Spring County,Arkansas,64.36,
AR-061,Howard County,Arkansas,71.28,
AR-063,Independence County,Arkansas,65.3,
AR-065,Izard County,Arkansas,62.94,
AR-067,Jackson County,Arkansas,66.48,
AR-069,Jefferson County,Arkansas,65.37,
AR-071,Johnson County,Arkansas,68.02,
AR-073,Lafayette County,Arkansas,55.38,
AR-075,Lawrence County,Arkansas,65.83,
AR-077,Lee County,Arkansas,75.67,
AR-079,Lincoln County,Arkansas,66.84,
AR-081,Little River County,Arkansas,58.05,
AR-083,Logan County,Arkansas,63.3,
AR-085,Lonoke County,Arkansas,64.99,
AR-087,Madison County,Arkansas,67.2,
AR-089,Marion County,Arkansas,60.12,
AR-091,Miller County,Arkansas,55.35,
AR-093,Mississippi County,Arkansas,69.12,
AR-095,Monroe County,Arkansas,58.68,
AR-097,Montgomery County,Arkansas,69.38,
AR-099,Nevada County,Arkansas,62.83,
AR-101,Newton County,Arkansas,70.92,
AR-103,Ouachita County,Arkansas,57.73,
AR-105,Perry County,Arkansas,62.36,
AR-107,Phillips County,Arkansas,64.95,
AR-109,Pike County,Arkansas,76.37,
AR-111,Poinsett County,Arkansas,70.81,
AR-113,Polk County,Arkansas,68.59,
AR-115,Pope County,Arkansas,63.18,
AR-117,Prairie County,Arkansas,57.52,
AR-119,Pulaski County,Arkansas,69.15,
AR-121,Randolph County,Arkansas,65.31,
AR-123,St. Francis County,Arkansas,74.07,
AR-125,Saline County,Arkansas,67.6,
AR-127,Scott County,Arkansas,66.49,
AR-129,Searcy County,Arkansas,67.26,
AR-131,Sebastian County,Arkansas,70.74,
AR-133,Sevier County,Arkansas,64.43,
AR-135,Sharp County,Arkansas,64.1,
AR-137,Stone County,Arkansas,63.96,
AR-139,Union County,Arkansas,66.91,
AR-141,Van Buren County,Arkansas,65.87,
AR-143,Washington County,Arkansas,67.16,
AR-145,White County,Arkansas,62.81,
AR-147,Woodruff County,Arkansas,62.41,
AR-149,Yell County,Arkansas,58.84,
CA-001,Alameda County,California,22.29,
CA-003,Alpine County,California,47.21,
CA-005,Amador County,California,48.65,
CA-007,Butte County,California,60.1,
CA-009,Calaveras County,California,48.25,
CA-011,Colusa County,California,32.89,
CA-013,Contra Costa County,California,23.29,
CA-015,Del Norte County,California,79.65,
CA-017,El Dorado County,California,60.52,
CA-019,Fresno County,California,25.12,
CA-021,Glenn County,California,39.12,
CA-023,Humboldt County,California,71.48,
CA-025,Imperial County,California,3.76,
CA-027,Inyo County,California,10,
CA-029,Kern County,California,13.32,
CA-031,Kings County,California,9.69,
CA-033,Lake County,California,60.95,
CA-035,Lassen County,California,25.57,
CA-037,Los Angeles County,California,23.4,
CA-039,Madera County,California,25.3,
CA-041,Marin County,California,46.7,
CA-043,Mariposa County,California,38.06,
CA-045,Mendocino County,California,62.4,
CA-047,Merced County,California,13.85,
CA-049,Modoc County,California,21.22,
CA-051,Mono County,California,19.12,
CA-053,Monterey County,California,30.5,
CA-055,Napa County,California,43.5,
CA-057,Nevada County,California,66.92,
CA-059,Orange County,California,21.24,
CA-061,Placer County,California,61.82,
CA-063,Plumas County,California,56.14,
CA-065,Riverside County,California,12.78,
CA-067,Sacramento County,California,25.88,
CA-069,San Benito County,California,22.97,
CA-071,San Bernardino County,California,10.79,
CA-073,San Diego County,California,21.17,
CA-075,San Francisco County,California,29.56,
CA-077,San Joaquin County,California,17.6,
CA-079,San Luis Obispo County,California,23.65,
CA-081,San Mateo County,California,34.33,
CA-083,Santa Barbara County,California,26.65,
CA-085,Santa Clara County,California,32.17,
CA-087,Santa Cruz County,California,46.24,
CA-089,Shasta County,California,54.84,
CA-091,Sierra County,California,60.82,
CA-093,Siskiyou County,California,39.49,
CA-095,Solano County,California,28.79,
CA-097,Sonoma County,California,57.85,
CA-099,Stanislaus County,California,17.77,
CA-101,Sutter County,California,28.23,
CA-103,Tehama County,California,48.44,
CA-105,Trinity County,California,66.14,
CA-107,Tulare County,California,29.53,
CA-109,Tuolumne County,California,52.12,
CA-111,Ventura County,California,31.01,
CA-113,Yolo County,California,33.14,
CA-115,Yuba County,California,52.15,
CO-001,Adams County,Colorado,16.37,
CO-003,Alamosa County,Colorado,11.1,
CO-005,Arapahoe County,Colorado,16.99,
CO-007,Archuleta County,Colorado,26.04,
CO-009,Baca County,Colorado,15.82,
CO-011,Bent County,Colorado,12.09,
CO-013,Boulder County,Colorado,20.81,
CO-014,Broomfield County,Colorado,14.56,
CO-015,Chaffee County,Colorado,19.38,
CO-017,Cheyenne County,Colorado,16.42,
CO-019,Clear Creek County,Colorado,27.2,
CO-021,Conejos County,Colorado,19.43,
CO-023,Costilla County,Colorado,17.8,
CO-025,Crowley County,Colorado,10.9,
CO-027,Custer County,Colorado,20,
CO-029,Delta County,Colorado,18.8,
CO-031,Denver County,Colorado,14.52,
CO-033,Dolores County,Colorado,24.35,
CO-035,Douglas County,Colorado,18.03,
CO-037,Eagle County,Colorado,25.1,
CO-039,Elbert County,Colorado,17.11,
CO-041,El Paso County,Colorado,14.99,
CO-043,Fremont County,Colorado,13.29,
CO-045,Garfield County,Colorado,24.19,
CO-047,Gilpin County,Colorado,23.47,
CO-049,Grand County,Colorado,23.23,
CO-051,Gunnison County,Colorado,24.77,
CO-053,Hinsdale County,Colorado,35.9,
CO-055,Huerfano County,Colorado,17.82,
CO-057,Jackson County,Colorado,26.5,
CO-059,Jefferson County,Colorado,18.29,
CO-061,Kiowa County,Colorado,14.17,
CO-063,Kit Carson County,Colorado,15.85,
CO-065,Lake County,Colorado,26.9,
CO-067,La Plata County,Colorado,24.54,
CO-069,Larimer County,Colorado,21.45,
CO-071,Las Animas County,Colorado,14.22,
CO-073,Lincoln County,Colorado,13.59,
CO-075,Logan County,Colorado,17.14,
CO-077,Mesa County,Colorado,18.1,
CO-079,Mineral County,Colorado,35.79,
CO-081,Moffat County,Colorado,17.67,
CO-083,Montezuma County,Colorado,18.34,
CO-085,Montrose County,Colorado,15.92,
CO-087,Morgan County,Colorado,15.83,
CO-089,Otero County,Colorado,11.8,
CO-091,Ouray County,Colorado,22.14,
CO-093,Park County,Colorado,18.25,
CO-095,Phillips County,Colorado,18.69,
CO-097,Pitkin County,Colorado,32.26,
CO-099,Prowers County,Colorado,13.87,
CO-101,Pueblo County,Colorado,13.6,
CO-103,Rio Blanco County,Colorado,21.26,
CO-105,Rio Grande County,Colorado,16.61,
CO-107,Routt County,Colorado,27.99,
CO-109,Saguache County,Colorado,17.96,
CO-111,San Juan County,Colorado,47.67,
CO-113,San Miguel County,Colorado,18.82,
CO-115,Sedgwick County,Colorado,21.76,
CO-117,Summit County,Colorado,27.68,
CO-119,Teller County,Colorado,18.03,
CO-121,Washington County,Colorado,15.22,
CO-123,Weld County,Colorado,16.36,
CO-125,Yuma County,Colorado,15.62,
CT-001,Fairfield County,Connecticut,51.56,
CT-003,Hartford County,Connecticut,54,
CT-005,Litchfield County,Connecticut,50.98,
CT-007,Middlesex County,Connecticut,55.41,
CT-009,New Haven County,Connecticut,54.28,
CT-011,New London County,Connecticut,56.71,
CT-013,Tolland County,Connecticut,55.56,
CT-015,Windham County,Connecticut,55.46,
DE-001,Kent County,Delaware,37.81,
DE-003,New Castle County,Delaware,44.45,
DE-005,Sussex County,Delaware,41.3,
FL-001,Alachua County,Florida,52.82,
FL-003,Baker County,Florida,39.8,
FL-005,Bay County,Florida,47.63,
FL-007,Bradford County,Florida,46.42,
FL-009,Brevard County,Florida,56.2,
FL-011,Broward County,Florida,61.36,
FL-013,Calhoun County,Florida,45.64,
FL-015,Charlotte County,Florida,55.01,
FL-017,Citrus County,Florida,55.2,
FL-019,Clay County,Florida,46.96,
FL-021,Collier County,Florida,63.78,
FL-023,Columbia County,Florida,44.12,
FL-027,DeSoto County,Florida,51.46,
FL-029,Dixie County,Florida,61.14,
FL-031,Duval County,Florida,44.04,
FL-033,Escambia County,Florida,50.54,
FL-035,Flagler County,Florida,51.5,
FL-037,Franklin County,Florida,45.87,
FL-039,Gadsden County,Florida,39.11,
FL-041,Gilchrist County,Florida,58.04,
FL-043,Glades County,Florida,52.1,
FL-045,Gulf County,Florida,48.12,
FL-047,Hamilton County,Florida,40.31,
FL-049,Hardee County,Florida,51.58,
FL-051,Hendry County,Florida,54.75,
FL-053,Hernando County,Florida,57.27,
FL-055,Highlands County,Florida,49.56,
FL-057,Hillsborough County,Florida,61.31,
FL-059,Holmes County,Florida,47.82,
FL-061,Indian River County,Florida,52.03,
FL-063,Jackson County,Florida,43.59,
FL-065,Jefferson County,Florida,40.18,
FL-067,Lafayette County,Florida,52.32,
FL-069,Lake County,Florida,51.09,
FL-071,Lee County,Florida,59.03,
FL-073,Leon County,Florida,38.61,
FL-075,Levy County,Florida,58.54,
FL-077,Liberty County,Florida,45.2,
FL-079,Madison County,Florida,43.04,
FL-081,Manatee County,Florida,52.9,
FL-083,Marion County,Florida,50.52,
FL-085,Martin County,Florida,59.49,
FL-086,Miami-Dade County,Florida,53.93,
FL-087,Monroe County,Florida,49.37,
FL-089,Nassau County,Florida,44.82,
FL-091,Okaloosa County,Florida,52.64,
FL-093,Okeechobee County,Florida,50.97,
FL-095,Orange County,Florida,53.08,
FL-097,Osceola County,Florida,53.54,
FL-099,Palm Beach County,Florida,60.53,
FL-101,Pasco County,Florida,59.48,
FL-103,Pinellas County,Florida,61.7,
FL-105,Polk County,Florida,57.95,
FL-107,Putnam County,Florida,51.72,
FL-109,St. Johns County,Florida,48,
FL-111,St. Lucie County,Florida,55.72,
FL-113,Santa Rosa County,Florida,48.18,
FL-115,Sarasota County,Florida,48.98,
FL-117,Seminole County,Florida,53.89,
FL-119,Sumter County,Florida,53.68,
FL-121,Suwannee County,Florida,46.02,
FL-123,Taylor County,Florida,48.06,
FL-125,Union County,Florida,45.22,
FL-127,Volusia County,Florida,56.04,
FL-129,Wakulla County,Florida,40.94,
FL-131,Walton County,Florida,52.35,
FL-133,Washington County,Florida,48.21,
GA-001,Appling County,Georgia,40.02,
GA-003,Atkinson County,Georgia,39.51,
GA-005,Bacon County,Georgia,37.69,
GA-007,Baker County,Georgia,45.3,
GA-009,Baldwin County,Georgia,43.44,
GA-011,Banks County,Georgia,53.74,
GA-013,Barrow County,Georgia,51.06,
GA-015,Bartow County,Georgia,50.98,
GA-017,Ben Hill County,Georgia,43.21,
GA-019,Berrien County,Georgia,41.51,
GA-021,Bibb County,Georgia,45.14,
GA-023,Bleckley County,Georgia,47.67,
GA-025,Brantley County,Georgia,47.02,
GA-027,Brooks County,Georgia,41.12,
GA-029,Bryan County,Georgia,47.84,
GA-031,Bulloch County,Georgia,46.35,
GA-033,Burke County,Georgia,46.43,
GA-035,Butts County,Georgia,42.24,
GA-037,Calhoun County,Georgia,50.65,
GA-039,Camden County,Georgia,47.69,
GA-043,Candler County,Georgia,43.92,
GA-045,Carroll County,Georgia,54.24,
GA-047,Catoosa County,Georgia,57.99,
GA-049,Charlton County,Georgia,42.05,
GA-051,Chatham County,Georgia,48.8,
GA-053,Chattahoochee County,Georgia,49.67,
GA-055,Chattooga County,Georgia,62.24,
GA-057,Cherokee County,Georgia,54.02,
GA-059,Clarke County,Georgia,50.33,
GA-061,Clay County,Georgia,46.48,
GA-063,Clayton County,Georgia,48.19,
GA-065,Clinch County,Georgia,37.14,
GA-067,Cobb County,Georgia,48.8,
GA-069,Coffee County,Georgia,39.84,
GA-071,Colquitt County,Georgia,42.25,
GA-073,Columbia County,Georgia,45.42,
GA-075,Cook County,Georgia,41.31,
GA-077,Coweta County,Georgia,51.87,
GA-079,Crawford County,Georgia,46.73,
GA-081,Crisp County,Georgia,48.63,
GA-083,Dade County,Georgia,61.38,
GA-085,Dawson County,Georgia,64.16,
GA-087,Decatur County,Georgia,38.16,
GA-089,DeKalb County,Georgia,48.75,
GA-091,Dodge County,Georgia,45.9,
GA-093,Dooly County,Georgia,47.84,
GA-095,Dougherty County,Georgia,50,
GA-097,Douglas County,Georgia,50.67,
GA-099,Early County,Georgia,43.53,
GA-101,Echols County,Georgia,38.15,
GA-103,Effingham County,Georgia,48.95,
GA-105,Elbert County,Georgia,43.85,
GA-107,Emanuel County,Georgia,45.09,
GA-109,Evans County,Georgia,45.71,
GA-111,Fannin County,Georgia,69.59,
GA-113,Fayette County,Georgia,49.34,
GA-115,Floyd County,Georgia,57.52,
GA-117,Forsyth County,Georgia,57.73,
GA-119,Franklin County,Georgia,48.75,
GA-121,Fulton County,Georgia,50.23,
GA-123,Gilmer County,Georgia,68.13,
GA-125,Glascock County,Georgia,48.4,
GA-127,Glynn County,Georgia,47.31,
GA-129,Gordon County,Georgia,57.73,
GA-131,Grady County,Georgia,39.24,
GA-133,Greene County,Georgia,43.69,
GA-135,Gwinnett County,Georgia,52.13,
GA-137,Habersham County,Georgia,66.76,
GA-139,Hall County,Georgia,56.05,
GA-141,Hancock County,Georgia,43.85,
GA-143,Haralson County,Georgia,54.31,
GA-145,Harris County,Georgia,52.42,
GA-147,Hart County,Georgia,47.13,
GA-149,Heard County,Georgia,53.78,
GA-151,Henry County,Georgia,45.86,
GA-153,Houston County,Georgia,47.11,
GA-155,Irwin County,Georgia,42.48,
GA-157,Jackson County,Georgia,52.08,
GA-159,Jasper County,Georgia,40.15,
GA-161,Jeff Davis County,Georgia,38.17,
GA-163,Jefferson County,Georgia,50.71,
GA-165,Jenkins County,Georgia,44.66,
GA-167,Johnson County,Georgia,47.41,
GA-169,Jones County,Georgia,42.68,
GA-171,Lamar County,Georgia,47.79,
GA-173,Lanier County,Georgia,39.74,
GA-175,Laurens County,Georgia,44.62,
GA-177,Lee County,Georgia,51.38,
GA-179,Liberty County,Georgia,46.94,
GA-181,Lincoln County,Georgia,42.43,
GA-183,Long County,Georgia,46.13,
GA-185,Lowndes County,Georgia,40.01,
GA-187,Lumpkin County,Georgia,72.13,
GA-189,McDuffie County,Georgia,44.49,
GA-191,McIntosh County,Georgia,47.69,
GA-193,Macon County,Georgia,46.05,
GA-195,Madison County,Georgia,51.65,
GA-197,Marion County,Georgia,51.28,
GA-199,Meriwether County,Georgia,55.24,
GA-201,Miller County,Georgia,41.1,
GA-205,Mitchell County,Georgia,43.4,
GA-207,Monroe County,Georgia,44,
GA-209,Montgomery County,Georgia,37.99,
GA-211,Morgan County,Georgia,43.4,
GA-213,Murray County,Georgia,66.95,
GA-215,Muscogee County,Georgia,49.99,
GA-217,Newton County,Georgia,42.91,
GA-219,Oconee County,Georgia,49.35,
GA-221,Oglethorpe County,Georgia,45.81,
GA-223,Paulding County,Georgia,48.88,
GA-225,Peach County,Georgia,46.15,
GA-227,Pickens County,Georgia,59.14,
GA-229,Pierce County,Georgia,42.45,
GA-231,Pike County,Georgia,52.68,
GA-233,Polk County,Georgia,52.35,
GA-235,Pulaski County,Georgia,48.03,
GA-237,Putnam County,Georgia,39.91,
GA-239,Quitman County,Georgia,45.9,
GA-241,Rabun County,Georgia,77.09,
GA-243,Randolph County,Georgia,52.13,
GA-245,Richmond County,Georgia,46.71,
GA-247,Rockdale County,Georgia,46.2,
GA-249,Schley County,Georgia,50.3,
GA-251,Screven County,Georgia,44.38,
GA-253,Seminole County,Georgia,39.23,
GA-255,Spalding County,Georgia,48.07,
GA-257,Stephens County,Georgia,54.12,
GA-259,Stewart County,Georgia,50.17,
GA-261,Sumter County,Georgia,51.39,
GA-263,Talbot County,Georgia,52.58,
GA-265,Taliaferro County,Georgia,41.73,
GA-267,Tattnall County,Georgia,43.65,
GA-269,Taylor County,Georgia,48.32,
GA-271,Telfair County,Georgia,41.62,
GA-273,Terrell County,Georgia,54.02,
GA-275,Thomas County,Georgia,40.64,
GA-277,Tift County,Georgia,42.28,
GA-279,Toombs County,Georgia,39.59,
GA-281,Towns County,Georgia,73.93,
GA-283,Treutlen County,Georgia,40.72,
GA-285,Troup County,Georgia,53.17,
GA-287,Turner County,Georgia,46.06,
GA-289,Twiggs County,Georgia,46.8,
GA-291,Union County,Georgia,71.97,
GA-293,Upson County,Georgia,52.61,
GA-295,Walker County,Georgia,56.31,
GA-297,Walton County,Georgia,47.86,
GA-299,Ware County,Georgia,38.69,
GA-301,Warren County,Georgia,44.67,
GA-303,Washington County,Georgia,47.05,
GA-305,Wayne County,Georgia,46,
GA-307,Webster County,Georgia,53.14,
GA-309,Wheeler County,Georgia,39.51,
GA-311,White County,Georgia,73.04,
GA-313,Whitfield County,Georgia,60.41,
GA-315,Wilcox County,Georgia,46.92,
GA-317,Wilkes County,Georgia,41.14,
GA-319,Wilkinson County,Georgia,45.74,
GA-321,Worth County,Georgia,46.23,
ID-001,Ada County,Idaho,13.94,
ID-003,Adams County,Idaho,33.17,
ID-005,Bannock County,Idaho,21.41,
ID-007,Bear Lake County,Idaho,25.53,
ID-009,Benewah County,Idaho,27.35,
ID-011,Bingham County,Idaho,14.99,
ID-013,Blaine County,Idaho,20.41,
ID-015,Boise County,Idaho,31.72,
ID-017,Bonner County,Idaho,27.52,
ID-019,Bonneville County,Idaho,23.14,
ID-021,Boundary County,Idaho,31.45,
ID-023,Butte County,Idaho,14.52,
ID-025,Camas County,Idaho,23.93,
ID-027,Canyon County,Idaho,11.92,
ID-029,Caribou County,Idaho,25.67,
ID-031,Cassia County,Idaho,18.83,
ID-033,Clark County,Idaho,16.78,
ID-035,Clearwater County,Idaho,38.36,
ID-037,Custer County,Idaho,22.76,
ID-039,Elmore County,Idaho,20.86,
ID-041,Franklin County,Idaho,27.42,
ID-043,Fremont County,Idaho,24.7,
ID-045,Gem County,Idaho,21.63,
ID-047,Gooding County,Idaho,10.86,
ID-049,Idaho County,Idaho,34.14,
ID-051,Jefferson County,Idaho,10.11,
ID-053,Jerome County,Idaho,10.39,
ID-055,Kootenai County,Idaho,27.58,
ID-057,Latah County,Idaho,28.36,
ID-059,Lemhi County,Idaho,18.65,
ID-061,Lewis County,Idaho,27.34,
ID-063,Lincoln County,Idaho,10.64,
ID-065,Madison County,Idaho,17.22,
ID-067,Minidoka County,Idaho,10.98,
ID-069,Nez Perce County,Idaho,23.29,
ID-071,Oneida County,Idaho,20.82,
ID-073,Owyhee County,Idaho,14.45,
ID-075,Payette County,Idaho,16.54,
ID-077,Power County,Idaho,19.06,
ID-079,Shoshone County,Idaho,37.05,
ID-081,Teton County,Idaho,26.91,
ID-083,Twin Falls County,Idaho,14.6,
ID-085,Valley County,Idaho,33.47,
ID-087,Washington County,Idaho,24.63,
IL-001,Adams County,Illinois,47.77,
IL-003,Alexander County,Illinois,64.33,
IL-005,Bond County,Illinois,50.77,
IL-007,Boone County,Illinois,47.14,
IL-009,Brown County,Illinois,46.68,
IL-011,Bureau County,Illinois,52.97,
IL-013,Calhoun County,Illinois,46.65,
IL-015,Carroll County,Illinois,51.7,
IL-017,Cass County,Illinois,43.64,
IL-019,Champaign County,Illinois,40.18,
IL-021,Christian County,Illinois,51.57,
IL-023,Clark County,Illinois,50.75,
IL-025,Clay County,Illinois,55.92,
IL-027,Clinton County,Illinois,51.91,
IL-029,Coles County,Illinois,45.96,
IL-031,Cook County,Illinois,49.17,
IL-033,Crawford County,Illinois,56.02,
IL-035,Cumberland County,Illinois,49.59,
IL-037,DeKalb County,Illinois,48.85,
IL-039,De Witt County,Illinois,45.21,
IL-041,Douglas County,Illinois,43.06,
IL-043,DuPage County,Illinois,51.15,
IL-045,Edgar County,Illinois,44.91,
IL-047,Edwards County,Illinois,59.45,
IL-049,Effingham County,Illinois,54.39,
IL-051,Fayette County,Illinois,52.88,
IL-053,Ford County,Illinois,43.72,
IL-055,Franklin County,Illinois,53.26,
IL-057,Fulton County,Illinois,45.24,
IL-059,Gallatin County,Illinois,51.54,
IL-061,Greene County,Illinois,47.31,
IL-063,Grundy County,Illinois,51.9,
IL-065,Hamilton County,Illinois,55.63,
IL-067,Hancock County,Illinois,50.97,
IL-069,Hardin County,Illinois,59.24,
IL-071,Henderson County,Illinois,46.36,
IL-073,Henry County,Illinois,52.51,
IL-075,Iroquois County,Illinois,40.64,
IL-077,Jackson County,Illinois,55.27,
IL-079,Jasper County,Illinois,52.32,
IL-081,Jefferson County,Illinois,55.82,
IL-083,Jersey County,Illinois,48.13,
IL-085,Jo Daviess County,Illinois,51.25,
IL-087,Johnson County,Illinois,61.76,
IL-089,Kane County,Illinois,50.15,
IL-091,Kankakee County,Illinois,46.72,
IL-093,Kendall County,Illinois,51.45,
IL-095,Knox County,Illinois,50.14,
IL-097,Lake County,Illinois,50.44,
IL-099,LaSalle County,Illinois,52.65,
IL-101,Lawrence County,Illinois,59.58,
IL-103,Lee County,Illinois,52.35,
IL-105,Livingston County,Illinois,48.21,
IL-107,Logan County,Illinois,46.53,
IL-109,McDonough County,Illinois,52.48,
IL-111,McHenry County,Illinois,48.85,
IL-113,McLean County,Illinois,46.09,
IL-115,Macon County,Illinois,46.33,
IL-117,Macoupin County,Illinois,46.24,
IL-119,Madison County,Illinois,50.64,
IL-121,Marion County,Illinois,55.46,
IL-123,Marshall County,Illinois,49.33,
IL-125,Mason County,Illinois,43.77,
IL-127,Massac County,Illinois,64.41,
IL-129,Menard County,Illinois,47.8,
IL-131,Mercer County,Illinois,47.23,
IL-133,Monroe County,Illinois,49.12,
IL-135,Montgomery County,Illinois,48.88,
IL-137,Morgan County,Illinois,46.06,
IL-139,Moultrie County,Illinois,45.65,
IL-141,Ogle County,Illinois,50.18,
IL-143,Peoria County,Illinois,49.44,
IL-145,Perry County,Illinois,50.16,
IL-147,Piatt County,Illinois,42.82,
IL-149,Pike County,Illinois,46.17,
IL-151,Pope County,Illinois,61.96,
IL-153,Pulaski County,Illinois,64.09,
IL-155,Putnam County,Illinois,50.08,
IL-157,Randolph County,Illinois,47.01,
IL-159,Richland County,Illinois,56.51,
IL-161,Rock Island County,Illinois,48.79,
IL-163,St. Clair County,Illinois,47.73,
IL-165,Saline County,Illinois,56.15,
IL-167,Sangamon County,Illinois,48.53,
IL-169,Schuyler County,Illinois,48.05,
IL-171,Scott County,Illinois,46.8,
IL-173,Shelby County,Illinois,52.22,
IL-175,Stark County,Illinois,51.86,
IL-177,Stephenson County,Illinois,51.19,
IL-179,Tazewell County,Illinois,46.63,
IL-181,Union County,Illinois,61.63,
IL-183,Vermilion County,Illinois,40.3,
IL-185,Wabash County,Illinois,59.91,
IL-187,Warren County,Illinois,46.4,
IL-189,Washington County,Illinois,51.31,
IL-191,Wayne County,Illinois,59.36,
IL-193,White County,Illinois,52.82,
IL-195,Whiteside County,Illinois,52.39,
IL-197,Will County,Illinois,50.42,
IL-199,Williamson County,Illinois,56.31,
IL-201,Winnebago County,Illinois,49.13,
IL-203,Woodford County,Illinois,49.06,
IN-001,Adams County,Indiana,44.8,
IN-003,Allen County,Indiana,43.35,
IN-005,Bartholomew County,Indiana,54.54,
IN-007,Benton County,Indiana,39.3,
IN-009,Blackford County,Indiana,45.23,
IN-011,Boone County,Indiana,41.52,
IN-013,Brown County,Indiana,55.21,
IN-015,Carroll County,Indiana,40.3,
IN-017,Cass County,Indiana,40.54,
IN-019,Clark County,Indiana,57.37,
